#{"t_start": 1765805760.574633, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.0,250,0.111944
0.0,250,0.200257
0.0,250,0.287113
0.0,250,0.381383
0.0,250,0.476993
0.0,250,0.575195
0.0,250,0.671606
0.0,250,0.765286
0.0,250,3.04768
0.0,250,3.142721
0.0,250,3.24094
0.0,250,3.336363
0.0,250,3.427548
0.262,205,3.497196
0.0,250,3.581601
0.0,250,3.666702
0.0,250,6.037257
0.0,250,6.122873
0.0,250,6.208253
0.0,250,6.294168
0.0,250,6.378566
0.0,250,6.463262
0.0,250,6.547691
0.0,250,6.632198
0.0,250,9.025481
0.2944,196,9.093456
0.0,250,9.178557
0.0,250,9.263674
0.0,250,9.348297
0.0,250,9.433054
0.0,250,9.517065
0.0,250,9.601846
0.0,250,9.686757
0.0,250,12.044381
0.0,250,12.129481
0.0,250,12.21517
0.0,250,12.300578
0.0,250,12.38512
0.0,250,12.487433
0.0,250,12.591923
0.0,250,12.682639
0.0,250,15.070289
0.0,250,15.175996
0.0,250,15.272553
0.0,250,15.365118
0.0,250,15.454658
0.2296,214,15.52915
0.0,250,15.618876
0.0,250,15.705536
0.1828,227,18.209537
0.0,250,18.295282
0.0,250,18.379789
0.0,250,18.464456
0.0,250,18.548026
0.0,250,18.632576
0.0,250,18.717401
0.0,250,18.803243
0.0,250,21.319141
0.0,250,21.410289
0.0,250,21.494089
0.0,250,21.578026
0.0,250,21.664683
0.0,250,21.750424
0.0,250,21.839902
0.0,250,21.930361
0.0,250,22.026922
0.0,250,24.66346
0.0,250,24.749463
0.0,250,24.848357
0.0,250,24.93324
0.0,250,25.017731
0.0,250,25.101658
0.0,250,25.185637
0.4096,164,25.240976
0.0,250,27.707039
0.0,250,27.803754
0.0,250,27.903495
0.0,250,28.007848
0.0,250,28.095346
0.0,250,28.179477
0.0,250,28.28444
0.0,250,28.416329
0.0,250,31.127789
0.0,250,31.237654
0.0,250,31.337315
0.0,250,31.430983
0.0,250,31.522668
0.0,250,31.607809
0.0,250,31.692302
0.0,250,31.778907
0.0,250,31.864079
0.0,250,34.325782
0.0,250,34.411179
0.0,250,34.49593
0.1468,237,34.576049
0.7228,77,34.602294
0.0,250,34.686888
0.0,250,34.773278
0.0,250,34.860772
0.0,250,34.947055
0.0,250,37.386026
0.0,250,37.484236
0.3484,181,37.550551
0.1036,249,37.634708
0.0,250,37.720436
0.0,250,37.811259
0.0,250,37.899849
0.7768,62,37.922268
0.0,250,38.022635
0.0,250,40.612572
0.0,250,40.697429
0.0,250,40.78369
0.0,250,40.874212
0.1216,244,40.966294
0.0,250,41.053299
0.0,250,41.143947
0.0,250,41.236955
0.0,250,43.858772
0.0,250,43.95199
0.0,250,44.040456
0.0,250,44.125802
0.0,250,44.209659
0.0,250,44.294423
0.0,250,44.380178
0.0,250,44.473862
0.0,250,46.938012
0.0,250,47.023113
0.0,250,47.107733
0.0,250,47.191841
0.0,250,47.276441
0.0,250,47.361342
0.0,250,47.44631
0.0,250,47.530769
0.0,250,50.245424
0.0,250,50.330958
0.0,250,50.416954
0.0,250,50.500929
0.0,250,50.585397
0.0,250,50.669574
0.0,250,50.755235
0.0,250,50.846707
0.0,250,50.938178
0.0,250,53.594205
0.0,250,53.679568
0.0,250,53.766266
0.0,250,53.851351
0.0,250,53.935606
0.0,250,54.020183
0.0,250,54.108083
0.0,250,54.194927
0.0,250,56.880698
0.0,250,57.00572
0.0,250,57.112009
0.0,250,57.215324
0.0,250,57.313316
0.0,250,57.433914
0.0,250,57.551056
0.0,250,57.664513
0.0,250,60.49917
0.0,250,60.588358
0.5356,129,60.634911
0.0,250,60.735881
0.0,250,60.841638
0.0,250,60.951249
0.0,250,61.059196
0.0,250,61.168367
0.0,250,61.274909
0.0,250,64.374041
0.0,250,64.474004
0.0,250,64.581459
0.0,250,64.678917
0.0,250,64.777341
0.0,250,64.870395
0.0,250,64.959124
0.0,250,65.0467
0.0,250,67.869493
0.0,250,67.963025
0.0,250,68.054508
0.0,250,68.15107
0.2008,222,68.229346
0.0,250,68.314349
0.0,250,68.415512
0.0,250,68.518601
0.0,250,71.269322
0.0,250,71.387234
0.0,250,71.485169
0.0,250,71.575104
0.0,250,71.690136
0.0,250,71.802155
0.0,250,71.898428
0.0,250,71.999431
0.0,250,74.685944
0.0,250,74.776466
0.0,250,74.861453
0.0,250,74.945868
0.0,250,75.031001
0.5392,128,75.074425
0.0,250,75.158182
0.0,250,75.242723
0.0,250,75.329638
0.6724,91,75.362829
0.0,250,77.694578
0.0,250,77.780404
0.0,250,77.864209
0.0,250,77.948649
0.0,250,78.032464
0.4132,163,78.090385
0.0,250,78.178287
0.0,250,78.265092
0.0,250,80.661786
0.478,145,80.711778
0.8632,38,80.724561
0.0,250,80.811064
0.0,250,80.895521
0.0,250,80.999418
0.0,250,81.088319
0.0,250,81.174509
0.2404,211,81.246428
0.4564,151,81.297476
0.0,250,83.920931
0.0,250,84.009293
0.55,125,84.052305
0.0,250,84.136757
0.4384,156,84.189661
0.0,250,84.282679
0.0,250,84.370544
0.0,250,84.455675
0.0,250,84.540697
0.4744,146,84.590346
0.0,250,86.973597
0.0,250,87.058795
0.0,250,87.145249
0.0,250,87.23434
0.0,250,87.320396
0.0,250,87.405486
0.0,250,87.49545
0.0,250,87.598777
0.0,250,90.310904
0.1252,243,90.393476
0.0,250,90.478441
0.0,250,90.571904
0.0,250,90.660945
0.0,250,90.748133
0.0,250,90.834042
0.0,250,90.918837
0.8344,46,90.934796
0.0,250,93.597701
0.0,250,93.697944
0.3772,173,93.761368
0.0,250,93.870219
0.0,250,93.964198
0.0,250,94.053798
0.0,250,94.146719
0.0,250,94.23178
0.0,250,96.869483
0.0,250,96.959742
0.0,250,97.044305
0.0,250,97.142552
0.0,250,97.234408
0.3052,193,97.312348
0.0,250,97.420584
0.0,250,97.510643
0.0,250,97.605017
0.0,250,100.224753
0.0,250,100.320301
0.0,250,100.406711
0.0,250,100.491694
0.0,250,100.57691
0.388,170,100.634992
0.0,250,100.719115
0.0,250,100.810777
0.0,250,103.373419
0.0,250,103.458447
0.0,250,103.555808
0.0,250,103.646757
0.0,250,103.732135
0.0,250,103.819929
0.0,250,103.904667
0.0,250,103.989805
0.0,250,106.866242
0.0,250,106.952225
0.0,250,107.036838
0.0,250,107.120775
0.0,250,107.205071
0.0,250,107.289159
0.0,250,107.372872
0.0,250,107.456853
0.0,250,107.540934
0.0,250,110.002214
0.0,250,110.086396
0.0,250,110.170311
0.0,250,110.254237
0.0,250,110.338087
0.0,250,110.421957
0.0,250,110.506025
0.0,250,110.590463
0.0,250,112.943846
0.0,250,113.028577
0.0,250,113.112352
0.0,250,113.196567
0.0,250,113.28044
0.0,250,113.364383
0.0,250,113.448197
0.0,250,113.532326
0.0,250,115.911564
0.0,250,115.995909
0.0,250,116.080529
0.0,250,116.173215
0.0,250,116.259609
0.0,250,116.343511
0.3304,186,116.406279
0.4816,144,116.454571
0.0,250,116.538367
0.0,250,118.998944
0.0,250,119.083833
0.0,250,119.16834
0.0,250,119.252782
0.0,250,119.337115
0.0,250,119.421504
0.0,250,119.506165
0.0,250,119.590135
0.0,250,122.013031
0.0,250,122.09818
0.0,250,122.182152
0.0,250,122.266166
0.5068,137,122.314611
0.0,250,122.403561
0.0,250,122.495964
0.7192,78,122.524902
0.0,250,122.619863
0.0,250,125.185888
0.0,250,125.282582
0.0,250,125.425719
0.0,250,125.522147
0.0,250,125.630137
0.0,250,125.737293
0.0,250,125.86635
0.0,250,126.00393
0.0,250,126.131921
0.0,250,129.393309
0.0,250,129.484763
0.0,250,129.573481
0.0,250,129.65889
0.0,250,129.743992
0.0,250,129.829485
0.0,250,129.913486
0.0,250,129.99788
0.6796,89,132.34719
0.0,250,132.432421
0.0,250,132.517907
0.0,250,132.602649
0.0,250,132.68773
0.0,250,132.773479
0.0,250,132.857873
0.0,250,132.941948
0.0,250,133.025641
0.0,250,135.462984
0.0,250,135.547221
0.0,250,135.631359
0.0,250,135.71599
0.0,250,135.801386
0.0,250,135.885843
0.0,250,135.969768
0.0,250,136.053774
0.0,250,138.559598
0.0,250,138.644059
0.0,250,138.729127
0.0,250,138.814694
0.0,250,138.898829
0.0,250,138.983041
0.0,250,139.067292
0.0,250,139.151167
0.0,250,141.595166
0.0,250,141.680212
0.0,250,141.766026
0.0,250,141.850654
0.0,250,141.934806
0.0,250,142.019063
0.0,250,142.103014
0.0,250,142.187177
0.0,250,144.627236
0.0,250,144.712336
0.0,250,144.798867
0.0,250,144.88337
0.0,250,144.967157
0.0,250,145.051153
0.0,250,145.134625
0.0,250,145.219958
0.0,250,147.570765
0.0,250,147.656129
0.0,250,147.741806
0.0,250,147.827228
0.0,250,147.911454
0.0,250,147.995739
0.0,250,148.080086
0.0,250,148.164023
0.0,250,148.248803
0.3088,192,150.658569
0.0,250,150.744246
0.0,250,150.829311
0.0,250,150.914148
0.0,250,150.998654
0.0,250,151.082705
0.0,250,151.166897
0.0,250,151.251903
0.874,35,151.264029
0.0,250,153.675969
0.0,250,153.76204
0.0,250,153.84674
0.0,250,153.930919
0.0,250,154.014978
0.0,250,154.099667
0.0,250,154.183758
0.0,250,154.269082
0.0,250,156.719142
0.0,250,156.805297
0.0,250,156.88943
0.0,250,156.973396
0.0,250,157.057147
0.0,250,157.140801
0.0,250,157.225176
0.0,250,157.31077
0.0,250,159.755968
0.0,250,159.841506
0.2044,221,159.916468
0.0,250,160.000992
0.0,250,160.085161
0.0,250,160.169449
0.0,250,160.254557
0.0,250,160.339226
0.7192,78,160.36587
0.0,250,162.796815
0.0,250,162.881823
0.1144,246,162.964962
0.0,250,163.049226
0.0,250,163.133465
0.0,250,163.217407
0.0,250,163.302946
0.0,250,163.387069
0.0,250,163.471349
0.0,250,165.82436
0.0,250,165.90866
0.0,250,165.992453
0.0,250,166.076332
0.0,250,166.160462
0.748,70,166.184345
0.7048,82,166.211849
0.0,250,166.295498
0.0,250,166.378974
0.0,250,169.185124
0.0,250,169.270909
0.0,250,169.355408
0.0,250,169.441533
0.0,250,169.526263
0.0,250,169.610995
0.0,250,169.70907
0.0,250,169.796717
0.0,250,172.303983
0.0,250,172.403187
0.0,250,172.491145
0.0,250,172.576344
0.0,250,172.660487
0.0,250,172.745453
0.0,250,172.831817
0.0,250,172.916285
0.0,250,175.420788
0.0,250,175.507056
0.0,250,175.594548
0.0,250,175.682057
0.0,250,175.770747
0.0,250,175.856203
0.0,250,175.94059
0.0,250,176.024384
0.6328,102,176.05901
0.0,250,178.551904
0.0,250,178.637611
0.0,250,178.728522
0.0,250,178.817249
0.0,250,178.902285
0.0,250,178.98736
0.0,250,179.071296
0.4168,162,179.126158
0.0,250,179.209747
0.0,250,181.713127
0.0,250,181.799455
0.0,250,181.884731
0.0,250,181.971143
0.0,250,182.062768
0.0,250,182.150563
0.7012,83,182.179192
0.0,250,182.268964
0.0,250,182.358134
0.0,250,184.853281
0.0,250,184.944763
0.1972,223,185.022378
0.0,250,185.106426
0.1612,233,185.185287
0.0,250,185.268739
0.0,250,185.352852
0.0,250,185.443383
0.0,250,187.935957
0.1216,244,188.018405
0.0,250,188.102438
0.0,250,188.18642
0.7372,73,188.211416
0.0,250,188.295103
0.0,250,188.37907
0.0,250,188.462388
0.0,250,188.546579
0.0,250,190.90182
0.0,250,190.987145
0.7012,83,191.015526
0.0,250,191.099031
0.0,250,191.182692
0.0,250,191.267089
0.0,250,191.351237
0.0,250,191.435407
0.0,250,191.519976
0.4744,146,193.911744
0.1792,228,193.988375
0.0,250,194.071623
0.0,250,194.155671
0.0,250,194.240015
0.0,250,194.323932
0.0,250,194.407292
0.1468,237,194.48673
0.0,250,194.569747
0.5104,136,196.903183
0.0,250,196.988922
0.0,250,197.073759
0.0,250,197.15829
0.0,250,197.241725
0.0,250,197.325907
0.0,250,197.410577
0.0,250,197.49628
0.0,250,199.930325
0.0,250,200.02005
0.0,250,200.109281
0.0,250,200.194986
0.0,250,200.279674
0.0,250,200.364721
0.4528,152,200.416049
0.0,250,200.498428
0.0,250,200.583383
0.0,250,203.032866
0.0,250,203.118503
0.0,250,203.208403
0.0,250,203.293119
0.0,250,203.379981
0.0,250,203.463383
0.0,250,203.54808
0.0,250,203.632088
0.0,250,206.088726
0.0,250,206.172648
0.0,250,206.256599
0.0,250,206.339028
0.0,250,206.423264
0.4024,166,206.478102
0.0,250,206.561344
0.0,250,206.646087
0.0,250,206.730215
0.0,250,209.25988
0.0,250,209.349236
0.0,250,209.440929
0.0,250,209.52593
0.0,250,209.609999
0.0,250,209.694456
0.0,250,209.876693
0.0,250,209.997846
0.0,250,212.619834
0.0,250,212.710961
0.0,250,212.827207
0.0,250,212.944435
0.0,250,213.042278
0.0,250,213.134769
0.0,250,213.224143
0.0,250,213.307628
0.2008,222,216.018801
0.0,250,216.10268
0.0,250,216.188277
0.0,250,216.271391
0.0,250,216.354873
0.2944,196,216.421294
0.0,250,216.505368
0.442,155,216.556661
0.0,250,216.640225
0.0,250,219.086666
0.0,250,219.17021
0.0,250,219.254752
0.1756,229,219.331818
0.0,250,219.415648
0.0,250,219.49967
0.0,250,219.583793
0.0,250,219.667375
0.0,250,222.029031
0.0,250,222.113639
0.0,250,222.197363
0.0,250,222.280816
0.0,250,222.364352
0.0,250,222.447296
0.0,250,222.530974
0.0,250,222.616849
0.0,250,224.965502
0.0,250,225.050166
0.0,250,225.134128
0.0,250,225.218534
0.0,250,225.302305
0.0,250,225.385283
0.0,250,225.472091
0.0,250,225.556883
0.0,250,227.918632
0.0,250,228.003799
0.0,250,228.088019
0.3916,169,228.145015
0.3124,191,228.208235
0.0,250,228.291784
0.1756,229,228.368178
0.0,250,228.452215
0.0,250,228.533768
0.0,250,230.900899
0.0,250,230.986582
0.0,250,231.07093
0.0,250,231.155343
0.0,250,231.238479
0.1432,238,231.317824
0.0,250,231.401273
0.0,250,231.485176
0.0,250,231.56815
0.0,250,233.881288
0.0,250,233.965917
0.0,250,234.050244
0.0,250,234.13471
0.0,250,234.219803
0.0,250,234.30369
0.3232,188,234.366967
0.0,250,234.45018
0.0,250,236.757603
0.0,250,236.842395
0.0,250,236.926386
0.0,250,237.010724
0.0,250,237.094249
0.0,250,237.177621
0.0,250,237.260584
0.0,250,237.344555
0.0,250,239.698991
0.0,250,239.783557
0.0,250,239.867571
0.0,250,239.95164
0.0,250,240.035574
0.0,250,240.118513
0.0,250,240.2022
0.0,250,240.285041
0.0,250,242.588947
0.0,250,242.682833
0.0,250,242.769368
0.0,250,242.854032
0.0,250,242.936694
0.0,250,243.019894
0.3772,173,243.077525
0.0,250,243.161259
0.0,250,243.245331
0.0,250,245.598336
0.0,250,245.68219
0.0,250,245.769222
0.0,250,245.853303
0.0,250,245.936582
0.0,250,246.020628
0.0,250,246.104351
0.0,250,246.187656
0.0,250,248.516478
0.0,250,248.600173
0.0,250,248.684537
0.0,250,248.769936
0.0,250,248.853511
0.0,250,248.936697
0.0,250,249.020154
0.0,250,249.104618
0.0,250,251.454922
0.0,250,251.539679
0.0,250,251.623604
0.0,250,251.706864
0.0,250,251.791776
0.0,250,251.875076
0.0,250,251.959007
0.0,250,252.042264
0.0,250,254.385272
0.0,250,254.469508
0.0,250,254.553024
0.0,250,254.636883
0.0,250,254.721194
0.0,250,254.806695
0.0,250,254.890131
0.0,250,254.973873
0.0,250,255.057451
0.0,250,257.358489
0.0,250,257.443467
0.0,250,257.527014
0.0,250,257.611505
0.0,250,257.695087
0.0,250,257.781188
0.0,250,257.865253
0.0,250,257.948754
0.0,250,260.288582
0.4348,157,260.341719
0.0,250,260.424788
0.0,250,260.523962
0.0,250,260.623155
0.0,250,260.722693
0.0,250,260.819955
0.0,250,260.912611
0.0,250,263.563296
0.0,250,263.648797
0.2692,203,263.719169
0.0,250,263.804849
0.0,250,263.889324
0.0,250,263.973921
0.0,250,264.062188
0.0,250,264.149782
0.0,250,264.234663
0.0,250,266.686043
0.0,250,266.784494
0.0,250,266.869736
0.0,250,266.954883
0.0,250,267.045882
0.0,250,267.135523
0.0,250,267.224015
0.0,250,267.339396
0.0,250,270.095075
0.0,250,270.205931
0.0,250,270.298258
0.0,250,270.388071
0.0,250,270.475435
0.0,250,270.561683
0.0,250,270.651986
0.2152,218,270.73272
0.0,250,273.571786
0.4204,161,273.627655
0.0,250,273.712127
0.0,250,273.79823
0.0,250,273.882916
0.0,250,273.966916
0.73,75,273.99272
0.0,250,274.076528
0.0,250,274.160349
0.0,250,274.251332
0.0,250,276.625199
0.6976,84,276.654574
0.0,250,276.740196
0.0,250,276.826102
0.1,250,276.909376
0.1324,241,276.990328
0.3268,187,277.052088
0.0,250,277.136556
0.0,250,277.220805
0.0,250,279.630229
0.0,250,279.714333
0.0,250,279.80147
0.3268,187,279.864595
0.2188,217,279.937387
0.0,250,280.019953
0.0,250,280.104054
0.0,250,280.187703
0.2728,202,282.620541
0.0,250,282.704152
0.0,250,282.790773
0.0,250,282.875767
0.0,250,282.961446
0.0,250,283.044968
0.4456,154,283.097084
0.2548,207,283.167141
0.0,250,283.251328
0.0,250,285.662287
0.0,250,285.749386
0.0,250,285.834615
0.0,250,285.918851
0.0,250,286.002109
0.0,250,286.087111
0.0,250,286.170713
0.2044,221,286.244844
0.0,250,286.329418
0.0,250,288.720215
0.0,250,288.807328
0.0,250,288.89264
0.0,250,288.975781
0.0,250,289.061714
0.0,250,289.146087
0.0,250,289.230558
0.0,250,289.316116
0.0,250,291.772895
0.0,250,291.856586
0.0,250,291.939701
0.2116,219,292.012882
0.0,250,292.096089
0.0,250,292.17988
0.0,250,292.263043
0.0,250,292.346778
0.0,250,294.702465
0.0,250,294.788463
0.3952,168,294.846082
0.0,250,294.929396
0.0,250,295.013648
0.0,250,295.097129
0.0,250,295.182072
0.0,250,295.26667
0.0,250,295.350846
0.3448,182,297.682505
0.2692,203,297.751193
0.0,250,297.837838
0.0,250,297.920774
0.0,250,298.004419
0.0,250,298.089
0.0,250,298.174095
0.0,250,298.257959
0.0,250,300.654554
0.0,250,300.741865
0.0,250,300.828494
0.0,250,300.912222
0.0,250,300.997348
0.0,250,301.080795
0.0,250,301.165179
0.0,250,301.249241
0.0,250,303.683588
0.0,250,303.770525
0.3088,192,303.834843
0.0,250,303.918459
0.0,250,304.001421
0.19,225,304.075824
0.0,250,304.15941
0.604,110,304.197088
0.712,80,304.22358
0.0,250,304.307522
