#{"t_start": 1765794046.612022, "env_id": "MiniGrid-Empty-8x8-v0"}
r,l,t
0.0,256,0.647338
0.0,256,0.743528
0.0,256,0.842357
0.60625,112,0.880801
0.0,256,0.968508
0.0,256,1.053071
0.0,256,1.137424
0.0,256,1.222004
0.0,256,3.467191
0.0,256,3.553253
0.0,256,3.638408
0.0,256,3.722446
0.4375,160,3.775415
0.0,256,3.860291
0.0,256,3.945372
0.0,256,4.030172
0.339062,188,4.092275
0.0,256,6.240645
0.0,256,6.327696
0.0,256,6.413034
0.697656,86,6.441728
0.0,256,6.526742
0.0,256,6.613162
0.0,256,6.698009
0.0,256,6.783363
0.0,256,8.930238
0.595703,115,8.969058
0.0,256,9.054778
0.767969,66,9.077161
0.0,256,9.16258
0.163281,238,9.242145
0.0,256,9.329335
0.753906,70,9.352804
0.0,256,9.437957
0.303906,198,9.503913
0.282813,204,9.571492
0.651953,99,9.604179
0.391797,173,11.727256
0.0,256,11.812435
0.0,256,11.897617
0.0,256,11.983087
0.121094,250,12.066939
0.525391,135,12.125015
0.542969,130,12.170213
0.107031,254,12.255148
0.0,256,12.344603
0.0,256,14.50843
0.0,256,14.594199
0.729297,77,14.619997
0.0,256,14.705208
0.272266,207,14.773999
0.0,256,14.859599
0.0,256,14.94619
0.0,256,15.031416
0.339062,188,15.094208
0.0,256,17.237167
0.0,256,17.325016
0.131641,247,17.407531
0.0,256,17.493455
0.0,256,17.579249
0.0,256,17.665444
0.0,256,17.750688
0.0,256,17.835825
0.0,256,20.073178
0.778516,63,20.095198
0.557031,126,20.141854
0.0,256,20.23324
0.817187,52,20.252003
0.0,256,20.343452
0.0,256,20.436427
0.0,256,20.527188
0.395312,172,20.589761
0.764453,67,20.61279
0.0,256,20.709611
0.0,256,22.959115
0.0,256,23.046222
0.866406,38,23.05897
0.409375,168,23.114893
0.117578,251,23.199038
0.0,256,23.284292
0.535937,132,23.329738
0.557031,126,23.37151
0.286328,203,23.438601
0.542969,130,23.481444
0.0,256,23.576516
0.518359,137,23.629393
0.898047,29,26.050805
0.704687,84,26.083211
0.697656,86,26.114022
0.796094,58,26.133852
0.0,256,26.219879
0.817187,52,26.237471
0.894531,30,26.24731
0.0,256,26.335488
0.388281,174,26.393643
0.0,256,26.48135
0.0,256,26.570884
0.764453,67,26.595503
0.0,256,26.741144
0.4375,160,26.811677
0.883984,33,29.173936
0.813672,53,29.192254
0.862891,39,29.205351
0.697656,86,29.237191
0.233594,218,29.313226
0.894531,30,29.323709
0.806641,55,29.343727
0.767969,66,29.369021
0.799609,57,29.390849
0.644922,101,29.429139
0.799609,57,29.452005
0.694141,87,29.487263
0.778516,63,29.512593
0.0,256,29.610831
0.0,256,29.707574
0.595703,115,29.750217
0.574609,121,29.79271
0.0,256,29.877516
0.142188,244,32.398937
0.746875,72,32.425558
0.567578,123,32.472334
0.933203,19,32.479591
0.8875,32,32.492095
0.546484,129,32.54107
0.743359,73,32.568231
0.567578,123,32.613569
0.750391,71,32.640374
0.919141,23,32.648901
0.908594,26,32.658627
0.757422,69,32.684538
0.680078,91,32.71692
0.490234,145,32.76578
0.901563,28,32.775033
0.462109,153,32.828509
0.0,256,32.914264
0.409375,168,32.969899
0.0,256,33.054509
0.521875,136,35.342047
0.782031,62,35.363153
0.680078,91,35.393085
0.0,256,35.486123
0.926172,21,35.496473
0.83125,48,35.521851
0.950781,14,35.53038
0.180859,233,35.630844
0.883984,33,35.642924
0.405859,169,35.700099
0.926172,21,35.707045
0.107031,254,35.791353
0.869922,37,35.803366
0.451562,156,35.855169
0.915625,24,35.866183
0.757422,69,35.895932
0.743359,73,35.925765
0.0,256,36.017976
0.743359,73,36.042161
0.0,256,38.55363
0.753906,70,38.581124
0.950781,14,38.587564
0.669531,94,38.624262
0.360156,182,38.68751
0.651953,99,38.720535
0.49375,144,38.768224
0.704687,84,38.795183
0.0,256,38.886703
0.694141,87,38.918947
0.926172,21,38.927117
0.433984,161,38.987054
0.848828,43,39.003721
0.908594,26,39.013526
0.441016,159,39.073139
0.725781,78,39.102894
0.852344,42,39.117861
0.940234,17,39.124524
0.325,192,39.195001
0.810156,54,39.214174
0.817187,52,39.232262
0.697656,86,41.606905
0.848828,43,41.622541
0.859375,40,41.638465
0.926172,21,41.646499
0.736328,75,41.674908
0.771484,65,41.696136
0.433984,161,41.749771
0.789062,60,41.769722
0.771484,65,41.791078
0.743359,73,41.814963
0.876953,35,41.826233
0.905078,27,41.834921
0.739844,74,41.860021
0.648438,100,41.892968
0.0,256,41.985153
0.855859,41,42.000194
0.497266,143,42.053707
0.708203,83,42.082965
0.743359,73,42.119588
0.0,256,42.217868
0.753906,70,42.244216
0.0,256,44.593897
0.782031,62,44.614577
0.898047,29,44.624603
0.0,256,44.710393
0.894531,30,44.720361
0.929688,20,44.726949
0.915625,24,44.734995
0.869922,37,44.747183
0.950781,14,44.751698
0.412891,167,44.809785
0.469141,151,44.860379
0.810156,54,44.87819
0.641406,102,44.911294
0.933203,19,44.917524
0.328516,191,44.981819
0.848828,43,44.995991
0.866406,38,45.008145
0.669531,94,45.039234
0.954297,13,45.043474
0.785547,61,45.063472
0.905078,27,45.072248
0.767969,66,45.093653
0.0,256,45.178522
0.873437,36,45.190496
0.820703,51,45.2072
0.778516,63,45.227953
0.0,256,47.501268
0.827734,49,47.517954
0.722266,79,47.544333
0.799609,57,47.562789
0.0,256,47.65402
0.627344,106,47.691136
0.0,256,47.784533
0.947266,15,47.790152
0.711719,82,47.820084
0.94375,16,47.825744
0.739844,74,47.852331
0.936719,18,47.858571
0.620313,108,47.896692
0.929688,20,47.903912
0.687109,89,47.935223
0.957812,12,47.939371
0.838281,46,47.954869
0.511328,139,48.00143
0.609766,111,48.040327
0.416406,166,48.097174
0.539453,131,48.1392
0.497266,143,50.541835
0.929688,20,50.548643
0.873437,36,50.560837
0.504297,141,50.609786
0.961328,11,50.613906
0.876953,35,50.627191
0.567578,123,50.673234
0.697656,86,50.705088
0.697656,86,50.734313
0.0,256,50.821169
0.94375,16,50.826794
0.771484,65,50.84854
0.905078,27,50.857423
0.954297,13,50.861725
0.912109,25,50.869953
0.817187,52,50.88725
0.933203,19,50.893564
0.764453,67,50.915408
0.644922,101,50.949033
0.535937,132,50.992108
0.908594,26,51.000605
0.469141,151,51.051157
0.634375,104,51.085965
0.729297,77,51.111522
0.655469,98,51.143901
0.683594,90,51.173869
0.901563,28,51.182965
0.855859,41,51.196623
0.810156,54,53.338746
0.26875,208,53.408927
0.595703,115,53.448832
0.680078,91,53.479197
0.834766,47,53.494804
0.862891,39,53.508003
0.55,128,53.550165
0.676562,92,53.581317
0.353125,184,53.644412
0.620313,108,53.680404
0.947266,15,53.685356
0.574609,121,53.72502
0.894531,30,53.73502
0.94375,16,53.74037
0.876953,35,53.752182
0.880469,34,53.764408
0.0,256,53.850547
0.820703,51,53.867699
0.620313,108,53.903777
0.0,256,54.061275
0.957812,12,54.066134
0.898047,29,54.076878
0.602734,113,56.22812
0.775,64,56.250001
0.926172,21,56.256986
0.623828,107,56.29421
0.757422,69,56.317531
0.296875,200,56.389986
0.799609,57,56.409933
0.792578,59,56.429253
0.673047,93,56.460306
0.912109,25,56.468585
0.908594,26,56.477152
0.339062,188,56.539976
0.613281,110,56.575951
0.957812,12,56.580284
0.655469,98,56.613952
0.869922,37,56.626029
0.627344,106,56.661724
0.876953,35,56.673029
0.230078,219,56.747268
0.760938,68,56.772815
0.936719,18,56.778869
0.894531,30,56.788891
0.0,256,56.874209
0.859375,40,56.888077
0.332031,190,59.316691
0.810156,54,59.335149
0.613281,110,59.372438
0.198437,228,59.449149
0.683594,90,59.479498
0.869922,37,59.492054
0.6625,96,59.524416
0.933203,19,59.530725
0.817187,52,59.548048
0.950781,14,59.552764
0.880469,34,59.564381
0.782031,62,59.584947
0.655469,98,59.617864
0.83125,48,59.633637
0.673047,93,59.66524
0.71875,80,59.691987
0.732812,76,59.717111
0.581641,119,59.757271
0.940234,17,59.762952
0.486719,146,59.811555
0.883984,33,59.82226
0.785547,61,59.842598
0.729297,77,59.868095
0.746875,72,59.892055
0.957812,12,59.896093
0.929688,20,59.902704
0.919141,23,59.910259
0.936719,18,59.916159
0.701172,85,59.944507
0.0,256,62.250556
0.926172,21,62.257852
0.950781,14,62.262556
0.799609,57,62.28184
0.697656,86,62.312059
0.760938,68,62.335208
0.947266,15,62.340244
0.898047,29,62.349918
0.845313,44,62.364343
0.0,256,62.450245
0.191406,230,62.527609
0.940234,17,62.533237
0.715234,81,62.560686
0.476172,149,62.610878
0.883984,33,62.621933
0.0,256,62.709658
0.803125,56,62.728413
0.655469,98,62.76117
0.265234,209,62.831398
0.644922,101,62.866127
0.940234,17,62.871809
0.94375,16,65.188076
0.827734,49,65.20797
0.767969,66,65.233844
0.272266,207,65.308708
0.760938,68,65.336665
0.813672,53,65.35699
0.690625,88,65.38823
0.680078,91,65.41914
0.521875,136,65.469613
0.936719,18,65.476373
0.486719,146,65.529991
0.933203,19,65.536776
0.8875,32,65.548138
0.353125,184,65.615286
0.0,256,65.708264
0.954297,13,65.713222
0.497266,143,65.768658
0.83125,48,65.787343
0.588672,117,65.827745
0.926172,21,65.834735
0.869922,37,65.84684
0.725781,78,65.873203
0.936719,18,65.879253
0.915625,24,65.88784
0.444531,158,68.232745
0.876953,35,68.246925
0.2125,224,68.337774
0.0,256,68.441795
0.940234,17,68.448681
0.732812,76,68.478982
0.894531,30,68.490451
0.912109,25,68.499847
0.746875,72,68.527506
0.595703,115,68.570992
0.933203,19,68.577903
0.655469,98,68.614125
0.782031,62,68.638474
0.817187,52,68.657548
0.38125,176,68.722103
0.574609,121,68.767583
0.827734,49,68.78521
0.905078,27,68.794689
0.107031,254,68.881718
0.852344,42,68.895847
0.546484,129,68.938179
0.94375,16,68.943475
0.441016,159,71.383793
0.933203,19,71.390743
0.803125,56,71.410435
0.687109,89,71.44273
0.637891,103,71.479437
0.834766,47,71.495277
0.602734,113,71.533764
0.261719,210,71.603972
0.778516,63,71.624994
0.901563,28,71.634302
0.926172,21,71.641286
0.947266,15,71.646249
0.957812,12,71.650238
0.834766,47,71.665678
0.651953,99,71.699088
0.651953,99,71.7326
0.729297,77,71.758727
0.553516,127,71.801174
0.806641,55,71.819538
0.792578,59,71.839496
0.782031,62,71.860762
0.321484,193,71.928827
0.6625,96,71.961491
0.936719,18,71.967444
0.775,64,71.989198
0.957812,12,71.993223
0.711719,82,72.020812
0.961328,11,72.024507
0.933203,19,72.030793
0.60625,112,74.266998
0.528906,134,74.31539
0.922656,22,74.322878
0.915625,24,74.330905
0.588672,117,74.370156
0.785547,61,74.391127
0.757422,69,74.414357
0.715234,81,74.441939
0.609766,111,74.479655
0.578125,120,74.520993
0.922656,22,74.528491
0.265234,209,74.60337
0.398828,171,74.66857
0.701172,85,74.700065
0.894531,30,74.711599
0.658984,97,74.748304
0.764453,67,74.773472
0.676562,92,74.808881
0.205469,226,74.890598
0.0,256,74.980567
0.954297,13,74.985198
0.578125,120,77.358017
0.915625,24,77.367033
0.683594,90,77.40018
0.785547,61,77.421904
0.806641,55,77.442129
0.655469,98,77.480111
0.94375,16,77.486635
0.595703,115,77.530245
0.557031,126,77.579423
0.912109,25,77.589181
0.936719,18,77.595769
0.915625,24,77.605673
0.933203,19,77.613176
0.785547,61,77.641888
0.736328,75,77.674073
0.433984,161,77.739219
0.673047,93,77.774235
0.845313,44,77.792211
0.898047,29,77.803616
0.806641,55,77.824361
0.673047,93,77.857402
0.504297,141,77.908105
0.915625,24,77.916723
0.803125,56,77.938593
0.771484,65,77.962703
0.648438,100,77.997165
0.785547,61,78.01761
0.571094,122,78.058911
0.1,256,80.64475
0.613281,110,80.687313
0.834766,47,80.705313
0.950781,14,80.710855
0.919141,23,80.720066
0.669531,94,80.75333
0.919141,23,80.761147
0.950781,14,80.765871
0.961328,11,80.769589
0.476172,149,80.819429
0.4375,160,80.879819
0.448047,157,80.937716
0.883984,33,80.950068
0.514844,138,80.998096
0.708203,83,81.026474
0.729297,77,81.053665
0.954297,13,81.05826
0.961328,11,81.062206
0.753906,70,81.086152
0.954297,13,81.090524
0.6625,96,81.122248
0.806641,55,81.140496
0.739844,74,81.174833
0.898047,29,81.188334
0.912109,25,81.198794
0.412891,167,81.257255
0.732812,76,81.282827
0.961328,11,81.287003
0.0,256,83.960335
0.289844,202,84.029302
0.694141,87,84.058631
0.391797,173,84.116316
0.883984,33,84.127332
0.560547,125,84.169297
0.841797,45,84.183976
0.574609,121,84.228283
0.873437,36,84.240945
0.433984,161,84.3009
0.873437,36,84.314813
0.806641,55,84.336777
0.750391,71,84.366628
0.919141,23,84.375094
0.880469,34,84.387801
0.637891,103,84.428513
0.905078,27,84.438572
0.841797,45,84.456515
0.912109,25,84.466243
0.961328,11,84.470128
0.609766,111,84.515671
0.912109,25,84.525595
0.71875,80,84.558189
0.651953,99,84.597536
0.933203,19,84.604767
0.898047,29,84.6158
0.567578,123,84.662229
0.862891,39,87.080438
0.922656,22,87.088069
0.926172,21,87.095211
0.898047,29,87.105193
0.936719,18,87.111354
0.824219,50,87.128137
0.567578,123,87.179372
0.841797,45,87.195981
0.94375,16,87.201592
0.219531,222,87.279453
0.94375,16,87.284828
0.841797,45,87.300667
0.708203,83,87.328917
0.233594,218,87.40244
0.940234,17,87.408105
0.936719,18,87.41409
0.880469,34,87.425319
0.841797,45,87.440416
0.834766,47,87.455763
0.775,64,87.477053
0.950781,14,87.481699
0.94375,16,87.487054
0.855859,41,87.500446
0.961328,11,87.50411
0.191406,230,87.582215
0.743359,73,87.606587
0.810156,54,87.624616
0.862891,39,87.637563
0.377734,177,87.696302
0.869922,37,87.708363
0.940234,17,87.713982
0.644922,101,87.747793
0.648438,100,90.212642
0.750391,71,90.237091
0.869922,37,90.249674
0.957812,12,90.253724
0.950781,14,90.258439
0.855859,41,90.272053
0.332031,190,90.338598
0.848828,43,90.353092
0.799609,57,90.372177
0.767969,66,90.393973
0.855859,41,90.407853
0.929688,20,90.414556
0.862891,39,90.427574
0.655469,98,90.460206
0.736328,75,90.485094
0.687109,89,90.51497
0.810156,54,90.533471
0.0,256,90.61978
0.83125,48,90.636893
0.954297,13,90.641334
0.595703,115,90.680628
0.753906,70,90.704705
0.915625,24,90.71272
0.940234,17,90.718926
0.644922,101,90.753647
0.961328,11,90.757504
0.933203,19,90.764448
0.834766,47,90.780495
0.486719,146,90.829358
0.852344,42,90.84381
0.947266,15,90.849121
0.514844,138,90.896437
0.845313,44,93.456918
0.957812,12,93.461583
0.750391,71,93.489592
0.0,256,93.689998
0.848828,43,93.709219
0.94375,16,93.717834
0.760938,68,93.749039
0.623828,107,93.7973
0.824219,50,93.819344
0.683594,90,93.856354
0.855859,41,93.871303
0.947266,15,93.87662
0.71875,80,93.904915
0.0,256,94.004057
0.876953,35,94.018716
0.957812,12,94.023647
0.827734,49,94.042351
0.922656,22,94.051464
0.83125,48,94.071879
0.588672,117,94.118524
0.571094,122,94.164436
0.862891,39,94.179353
0.880469,34,94.192171
0.859375,40,94.206726
0.926172,21,94.215378
0.957812,12,94.219799
0.441016,159,94.281306
0.852344,42,94.296567
0.500781,142,94.345746
0.905078,27,94.354895
0.0,256,96.972656
0.838281,46,96.989677
0.117578,251,97.075446
0.891016,31,97.08594
0.94375,16,97.091296
0.553516,127,97.134167
0.912109,25,97.142901
0.891016,31,97.153987
0.936719,18,97.160228
0.585156,118,97.202765
0.708203,83,97.23139
0.0,256,97.319833
0.0,256,97.405543
0.94375,16,97.411111
0.841797,45,97.426227
0.528906,134,97.471173
0.782031,62,97.491533
0.666016,95,97.526282
0.891016,31,97.538224
0.785547,61,97.562628
0.933203,19,97.571363
0.94375,16,97.579579
0.859375,40,97.59794
0.535937,132,100.013842
0.926172,21,100.021239
0.824219,50,100.037892
0.947266,15,100.042971
0.391797,173,100.101916
0.729297,77,100.127754
0.581641,119,100.16727
0.817187,52,100.184203
0.430469,162,100.238469
0.915625,24,100.246462
0.827734,49,100.26295
0.950781,14,100.267637
0.919141,23,100.275191
0.94375,16,100.280551
0.852344,42,100.295239
0.683594,90,100.32628
0.630859,105,100.361413
0.919141,23,100.368986
0.715234,81,100.396406
0.926172,21,100.410404
0.922656,22,100.420253
0.0,256,100.522859
0.94375,16,100.528861
0.954297,13,100.533307
0.950781,14,100.53806
0.961328,11,100.541767
0.883984,33,100.554794
0.905078,27,100.565124
0.820703,51,100.584017
0.609766,111,100.626803
0.957812,12,100.631822
0.620313,108,100.674962
0.609766,111,103.07935
0.880469,34,103.091338
0.697656,86,103.120591
0.0,256,103.208953
0.778516,63,103.230207
0.806641,55,103.248325
0.957812,12,103.252369
0.954297,13,103.256711
0.936719,18,103.26267
0.641406,102,103.297163
0.472656,150,103.347395
0.715234,81,103.374562
0.883984,33,103.385424
0.957812,12,103.389438
0.782031,62,103.410217
0.310937,196,103.476054
0.957812,12,103.480082
0.957812,12,103.484078
0.94375,16,103.489378
0.71875,80,103.515818
0.929688,20,103.522409
0.778516,63,103.543633
0.680078,91,103.574045
0.785547,61,103.593999
0.947266,15,103.598965
0.912109,25,103.607211
0.834766,47,103.622368
0.83125,48,103.638564
0.289844,202,103.706331
0.479687,148,103.755893
0.725781,78,106.076619
0.891016,31,106.087541
0.490234,145,106.136232
0.947266,15,106.141232
0.476172,149,106.191499
0.957812,12,106.19552
0.767969,66,106.217579
0.940234,17,106.223232
0.912109,25,106.231409
0.926172,21,106.238376
0.933203,19,106.244625
0.922656,22,106.251795
0.905078,27,106.260626
0.957812,12,106.264648
0.933203,19,106.270904
0.876953,35,106.282338
0.957812,12,106.286704
0.908594,26,106.295657
0.585156,118,106.336127
0.789062,60,106.356729
0.940234,17,106.363608
0.300391,199,106.432061
0.694141,87,106.461308
0.778516,63,106.482191
0.929688,20,106.488765
0.929688,20,106.495404
0.391797,173,106.553507
0.666016,95,106.58553
0.824219,50,106.602453
0.370703,179,106.662643
0.497266,143,106.71081
0.869922,37,106.723017
0.891016,31,106.73358
0.926172,21,106.740497
0.947266,15,106.745503
0.0,256,109.097828
0.961328,11,109.101761
0.957812,12,109.10584
0.940234,17,109.111519
0.286328,203,109.180788
0.796094,58,109.200486
0.676562,92,109.232307
0.620313,108,109.268476
0.947266,15,109.273443
0.743359,73,109.298791
0.803125,56,109.317606
0.810156,54,109.335922
0.950781,14,109.340581
0.957812,12,109.344577
0.760938,68,109.367652
0.810156,54,109.385627
0.363672,181,109.445831
0.898047,29,109.455531
0.483203,147,109.507205
0.866406,38,109.519665
0.905078,27,109.528452
0.0,256,109.615276
0.926172,21,109.623244
0.848828,43,109.641094
0.859375,40,109.655883
0.708203,83,109.687316
0.957812,12,109.691523
0.0,256,112.065985
0.841797,45,112.081317
0.950781,14,112.086039
0.240625,216,112.158807
0.680078,91,112.188979
0.926172,21,112.195898
0.940234,17,112.201525
0.739844,74,112.22561
0.535937,132,112.269968
0.94375,16,112.275315
0.771484,65,112.297745
0.905078,27,112.307146
0.623828,107,112.343794
0.838281,46,112.359187
0.532422,133,112.403284
0.954297,13,112.407586
0.94375,16,112.412966
0.588672,117,112.452658
0.954297,13,112.457022
0.588672,117,112.496395
0.711719,82,112.523632
0.926172,21,112.530529
0.820703,51,112.547073
0.866406,38,112.559732
0.405859,169,112.617284
0.919141,23,112.625027
0.929688,20,112.631624
0.532422,133,112.676939
0.743359,73,115.031656
0.757422,69,115.054604
0.395312,172,115.111992
0.827734,49,115.128331
0.757422,69,115.152764
0.71875,80,115.179522
0.940234,17,115.185136
0.908594,26,115.193634
0.950781,14,115.198348
0.430469,162,115.251991
0.891016,31,115.262064
0.961328,11,115.265774
0.514844,138,115.31381
0.592187,116,115.352405
0.391797,173,115.409307
0.465625,152,115.458793
0.778516,63,115.479624
0.950781,14,115.484247
0.817187,52,115.501725
0.673047,93,115.533171
0.0,256,115.620087
0.929688,20,115.626855
0.789062,60,115.64636
0.957812,12,115.650311
0.637891,103,115.685151
0.933203,19,115.691349
0.936719,18,115.697193
0.680078,91,118.091699
0.950781,14,118.096424
0.813672,53,118.114204
0.8875,32,118.124654
0.933203,19,118.130934
0.94375,16,118.136222
0.739844,74,118.161382
0.859375,40,118.174709
0.94375,16,118.180011
0.919141,23,118.187495
0.950781,14,118.192117
0.651953,99,118.227547
0.929688,20,118.235246
0.666016,95,118.278625
0.553516,127,118.322889
0.581641,119,118.362414
0.957812,12,118.366412
0.634375,104,118.400697
0.451562,156,118.452641
0.929688,20,118.459166
0.279297,205,118.527069
0.922656,22,118.534299
0.630859,105,118.569156
0.866406,38,118.581897
0.912109,25,118.589987
0.609766,111,118.62668
0.683594,90,118.656419
0.743359,73,118.680064
0.219531,222,118.753571
0.922656,22,118.7607
0.926172,21,118.767574
0.926172,21,118.774365
0.915625,24,121.239092
0.919141,23,121.246991
0.637891,103,121.282343
0.94375,16,121.288399
0.782031,62,121.310063
0.764453,67,121.332389
0.680078,91,121.362659
0.725781,78,121.388641
0.922656,22,121.395969
0.855859,41,121.409813
0.929688,20,121.416512
0.940234,17,121.422127
0.321484,193,121.486941
0.711719,82,121.51376
0.465625,152,121.563914
0.655469,98,121.596052
0.926172,21,121.602894
0.778516,63,121.624205
0.848828,43,121.638242
0.0,256,121.723193
0.94375,16,121.728667
0.933203,19,121.734916
0.94375,16,121.740202
0.588672,117,121.77913
0.817187,52,121.796398
0.954297,13,121.800736
0.954297,13,121.80506
0.486719,146,121.853543
0.1,256,124.214236
0.947266,15,124.219289
0.810156,54,124.237346
0.947266,15,124.242268
0.0,256,124.327929
0.947266,15,124.333162
0.908594,26,124.341693
0.423438,164,124.396502
0.929688,20,124.403105
0.602734,113,124.440122
0.817187,52,124.456843
0.912109,25,124.464983
0.894531,30,124.474729
0.922656,22,124.481865
0.750391,71,124.505494
0.891016,31,124.516108
0.71875,80,124.543225
0.514844,138,124.588124
0.820703,51,124.604535
0.950781,14,124.609131
0.845313,44,124.623287
0.507812,140,124.669537
0.736328,75,124.693439
0.915625,24,124.701246
0.957812,12,124.705206
0.0,256,124.790464
0.957812,12,124.794683
0.293359,201,124.860931
0.950781,14,124.865734
0.743359,73,127.131803
0.957812,12,127.135906
0.490234,145,127.18376
0.697656,86,127.212993
0.936719,18,127.218901
0.894531,30,127.228571
0.894531,30,127.238393
0.954297,13,127.242721
0.177344,234,127.321603
0.789062,60,127.341561
0.49375,144,127.390532
0.806641,55,127.409405
0.620313,108,127.445199
0.915625,24,127.453219
0.940234,17,127.45877
0.908594,26,127.46752
0.859375,40,127.480524
0.444531,158,127.535025
0.919141,23,127.542812
0.950781,14,127.547497
0.915625,24,127.555403
0.922656,22,127.562558
0.732812,76,127.588087
0.602734,113,127.625735
0.83125,48,127.641456
0.862891,39,127.654259
0.954297,13,127.658576
0.926172,21,127.665462
0.771484,65,127.687009
0.919141,23,127.694504
0.919141,23,127.702007
0.859375,40,127.714854
0.525391,135,127.759645
0.961328,11,127.763309
0.936719,18,127.769167
0.725781,78,130.167485
0.859375,40,130.184348
0.627344,106,130.225845
0.83125,48,130.244744
0.444531,158,130.312378
0.869922,37,130.32723
0.922656,22,130.336635
0.957812,12,130.341447
0.775,64,130.365199
0.799609,57,130.38527
0.922656,22,130.392844
0.957812,12,130.397197
0.0,256,130.487501
0.880469,34,130.499934
0.514844,138,130.548068
0.265234,209,130.616996
0.866406,38,130.629145
0.711719,82,130.656644
0.94375,16,130.661951
0.954297,13,130.666236
0.521875,136,130.710722
0.71875,80,130.737184
0.620313,108,130.773069
0.602734,113,130.812713
0.926172,21,130.820724
0.954297,13,130.825617
0.852344,42,130.841305
0.743359,73,130.868413
0.465625,152,133.459026
0.950781,14,133.463954
0.869922,37,133.47627
0.8875,32,133.486854
0.954297,13,133.491207
0.933203,19,133.497533
0.623828,107,133.533501
0.746875,72,133.557438
0.824219,50,133.573645
0.852344,42,133.58772
0.940234,17,133.593373
0.957812,12,133.597404
0.855859,41,133.610752
0.827734,49,133.627081
0.799609,57,133.646097
0.240625,216,133.719182
0.83125,48,133.734803
0.743359,73,133.759069
0.957812,12,133.763122
0.94375,16,133.768443
0.83125,48,133.784389
0.479687,148,133.834061
0.859375,40,133.847008
0.852344,42,133.86052
0.739844,74,133.885321
0.908594,26,133.893861
0.929688,20,133.900426
0.926172,21,133.907362
0.782031,62,133.927501
0.767969,66,133.949421
0.444531,158,134.001939
0.725781,78,134.027569
0.669531,94,134.057825
0.8875,32,134.068406
0.954297,13,134.072698
0.873437,36,134.084357
0.898047,29,134.093806
0.363672,181,136.771986
0.592187,116,136.812131
0.0,256,136.905077
0.771484,65,136.92979
0.936719,18,136.936496
0.957812,12,136.941152
0.806641,55,136.961478
0.349609,185,137.030485
0.883984,33,137.042505
0.961328,11,137.046673
0.0,256,137.14164
0.940234,17,137.14763
0.957812,12,137.151719
0.585156,118,137.193545
0.514844,138,137.241004
0.539453,131,137.28405
0.891016,31,137.295261
0.0,256,137.384389
0.894531,30,137.395961
0.332031,190,137.462502
0.560547,125,140.078065
0.539453,131,140.124136
0.500781,142,140.175979
0.936719,18,140.182734
0.0,256,140.277568
0.957812,12,140.282408
0.954297,13,140.288375
0.905078,27,140.298675
0.852344,42,140.314101
0.813672,53,140.333995
0.954297,13,140.338958
0.922656,22,140.34738
0.567578,123,140.393712
0.578125,120,140.439112
0.961328,11,140.44321
0.704687,84,140.474093
0.947266,15,140.479271
0.704687,84,140.508377
0.732812,76,140.5347
0.0,256,140.620574
0.905078,27,140.629614
0.810156,54,140.647431
0.806641,55,140.665358
0.845313,44,140.681242
0.961328,11,140.684977
0.936719,18,140.69101
0.929688,20,140.697658
0.701172,85,140.72609
0.926172,21,140.733009
0.722266,79,140.759321
0.891016,31,143.244386
0.940234,17,143.25092
0.954297,13,143.255594
0.866406,38,143.269421
0.564062,124,143.315594
0.820703,51,143.334359
0.926172,21,143.34194
0.947266,15,143.347551
0.961328,11,143.351886
0.711719,82,143.38316
0.954297,13,143.388145
0.83125,48,143.405683
0.778516,63,143.428594
0.954297,13,143.433035
0.954297,13,143.437429
0.310937,196,143.504658
0.940234,17,143.510702
0.817187,52,143.529292
0.954297,13,143.534307
0.785547,61,143.556143
0.789062,60,143.578357
0.848828,43,143.592935
0.848828,43,143.607225
0.866406,38,143.61961
0.883984,33,143.630334
0.940234,17,143.635917
0.898047,29,143.645617
0.957812,12,143.649667
0.834766,47,143.665741
0.813672,53,143.685093
0.891016,31,143.69602
0.820703,51,143.714131
0.760938,68,143.736973
0.901563,28,143.746185
0.560547,125,143.788367
0.838281,46,143.803838
0.739844,74,143.829228
0.957812,12,143.833629
0.954297,13,143.838235
0.0,256,143.925313
0.704687,84,143.953381
0.803125,56,146.367903
0.810156,54,146.385854
0.866406,38,146.398279
0.775,64,146.419962
0.750391,71,146.444044
0.961328,11,146.447984
0.83125,48,146.46745
0.820703,51,146.484437
0.838281,46,146.499919
0.367188,180,146.560157
0.0,256,146.64615
0.961328,11,146.650039
0.919141,23,146.657552
0.905078,27,146.66639
0.451562,156,146.719294
0.806641,55,146.737133
0.876953,35,146.74846
0.771484,65,146.76988
0.929688,20,146.776521
0.880469,34,146.787541
0.940234,17,146.793093
0.898047,29,146.802531
0.929688,20,146.809092
0.0,256,146.894574
0.901563,28,146.903888
0.950781,14,146.908502
0.905078,27,146.917305
0.708203,83,146.944384
0.595703,115,146.982682
0.859375,40,146.996052
0.954297,13,147.000403
0.83125,48,147.016031
0.922656,22,147.023226
0.957812,12,147.027212
